12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d1h6min4s	5min4s	47	10193	0	10193	89807	100	59	100	100	15	100	342	1000	2	1	4	400	1,00000	0,37107	0,85000	0,00000	0,34200	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d2h6min4s	5min9s	48	89807	15	89792	10193	179	0	68	194	0	100	342	1000	7	0	4	275	0,68000	0,00000	1,00000	0,00017	0,34200	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d3h6min4s	5min15s	49	10193	0	10193	89807	100	53	100	100	14	100	356	1000	2	1	4	400	1,00000	0,34641	0,86000	0,00000	0,35600	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d4h6min4s	5min21s	50	89807	16	89791	10193	168	6	70	182	0	100	356	1000	7	0	4	281	0,70000	0,03448	1,00000	0,00018	0,35600	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d5h6min4s	5min27s	51	10193	0	10193	89807	100	90	100	100	12	100	368	1000	2	1	4	400	1,00000	0,47368	0,88000	0,00000	0,36800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d6h6min4s	5min32s	52	89807	15	89792	10193	174	6	70	186	0	100	368	1000	7	0	4	280	0,70000	0,03333	1,00000	0,00017	0,36800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d7h6min4s	5min38s	53	10193	0	10193	89807	100	72	100	100	12	100	380	1000	2	1	4	400	1,00000	0,41860	0,88000	0,00000	0,38000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d8h6min4s	5min44s	54	89807	15	89792	10193	180	6	68	192	0	100	380	1000	7	0	4	275	0,68000	0,03226	1,00000	0,00017	0,38000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d9h6min4s	5min50s	55	10193	0	10193	89807	100	55	100	100	10	100	390	1000	2	1	4	400	1,00000	0,35484	0,90000	0,00000	0,39000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d10h6min4s	5min55s	56	89807	16	89791	10193	167	8	74	177	0	100	390	1000	7	0	4	297	0,74000	0,04571	1,00000	0,00018	0,39000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d11h6min4s	6min1s	57	10193	0	10193	89807	100	76	100	100	18	100	408	1000	2	1	4	400	1,00000	0,43182	0,82000	0,00000	0,40800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d12h6min4s	6min7s	58	89807	22	89785	10193	179	5	68	197	0	100	408	1000	7	0	4	274	0,68000	0,02717	1,00000	0,00024	0,40800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d13h6min4s	6min13s	59	10193	0	10193	89807	100	65	100	100	17	100	425	1000	2	1	4	400	1,00000	0,39394	0,83000	0,00000	0,42500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d14h6min4s	6min18s	60	89807	25	89782	10193	176	1	71	193	0	100	425	1000	7	0	4	284	0,71000	0,00565	1,00000	0,00028	0,42500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d15h6min4s	6min24s	61	10193	0	10193	89807	100	68	100	100	17	100	442	1000	2	1	4	400	1,00000	0,40476	0,83000	0,00000	0,44200	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d16h6min4s	6min29s	62	89807	21	89786	10193	159	1	65	176	0	100	442	1000	7	0	4	263	0,65000	0,00625	1,00000	0,00023	0,44200	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d17h6min4s	6min36s	63	10193	0	10193	89807	100	64	100	100	13	100	455	1000	2	1	4	400	1,00000	0,39024	0,87000	0,00000	0,45500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d18h6min4s	6min41s	64	89807	8	89799	10193	162	8	65	175	0	100	455	1000	7	0	4	261	0,65000	0,04706	1,00000	0,00009	0,45500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d19h6min4s	6min47s	65	10193	0	10193	89807	100	41	100	100	14	100	469	1000	2	1	4	400	1,00000	0,29078	0,86000	0,00000	0,46900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d20h6min4s	6min52s	66	89807	17	89790	10193	179	1	71	193	0	100	469	1000	7	0	4	285	0,71000	0,00556	1,00000	0,00019	0,46900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d21h6min4s	6min58s	67	10193	0	10193	89807	100	52	100	100	18	100	487	1000	2	1	4	400	1,00000	0,34211	0,82000	0,00000	0,48700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	2d22h6min4s	7min4s	68	89807	12	89795	10193	169	16	73	187	0	100	487	1000	7	0	4	293	0,73000	0,08649	1,00000	0,00013	0,48700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	2d23h6min4s	7min10s	69	10193	0	10193	89807	100	79	100	100	11	100	498	1000	2	1	4	400	1,00000	0,44134	0,89000	0,00000	0,49800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d0h6min4s	7min15s	70	89807	13	89794	10193	173	5	69	184	0	100	498	1000	7	0	4	277	0,69000	0,02809	1,00000	0,00014	0,49800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d1h6min4s	7min21s	71	10193	0	10193	89807	100	43	100	100	15	100	513	1000	2	1	4	400	1,00000	0,30070	0,85000	0,00000	0,51300	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d2h6min4s	7min27s	72	89807	16	89791	10193	178	1	69	193	0	100	513	1000	7	0	4	279	0,69000	0,00559	1,00000	0,00018	0,51300	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d3h6min4s	7min33s	73	10193	0	10193	89807	100	54	100	100	8	100	521	1000	2	1	4	400	1,00000	0,35065	0,92000	0,00000	0,52100	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d4h6min4s	7min38s	74	89807	15	89792	10193	183	3	74	191	0	100	521	1000	7	0	4	297	0,74000	0,01613	1,00000	0,00017	0,52100	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d5h6min4s	7min44s	75	10193	0	10193	89807	100	52	100	100	18	100	539	1000	2	1	4	400	1,00000	0,34211	0,82000	0,00000	0,53900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d6h6min4s	7min50s	76	89807	26	89781	10193	179	0	67	197	0	100	539	1000	7	0	4	270	0,67000	0,00000	1,00000	0,00029	0,53900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d7h6min4s	7min56s	77	10193	0	10193	89807	100	106	100	100	11	100	550	1000	2	1	4	400	1,00000	0,51456	0,89000	0,00000	0,55000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d8h6min4s	8min1s	78	89807	8	89799	10193	165	3	71	176	0	100	550	1000	7	0	4	284	0,71000	0,01786	1,00000	0,00009	0,55000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d9h6min4s	8min7s	79	10193	0	10193	89807	100	57	100	100	13	100	563	1000	2	1	4	400	1,00000	0,36306	0,87000	0,00000	0,56300	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d10h6min4s	8min13s	80	89807	19	89788	10193	182	0	69	195	0	100	563	1000	7	0	4	279	0,69000	0,00000	1,00000	0,00021	0,56300	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d11h6min4s	8min19s	81	10193	0	10193	89807	100	53	100	100	16	100	579	1000	2	1	4	400	1,00000	0,34641	0,84000	0,00000	0,57900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d12h6min4s	8min24s	82	89807	12	89795	10193	168	12	70	184	0	100	579	1000	7	0	4	282	0,70000	0,06667	1,00000	0,00013	0,57900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d13h6min4s	8min30s	83	10193	0	10193	89807	100	55	100	100	8	100	587	1000	2	1	4	400	1,00000	0,35484	0,92000	0,00000	0,58700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d14h6min4s	8min35s	84	89807	11	89796	10193	181	2	73	189	0	100	587	1000	7	0	4	294	0,73000	0,01093	1,00000	0,00012	0,58700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d15h6min4s	8min42s	85	10193	0	10193	89807	100	56	100	100	10	100	597	1000	2	1	4	400	1,00000	0,35897	0,90000	0,00000	0,59700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d16h6min4s	8min47s	86	89807	19	89788	10193	171	8	74	181	0	100	597	1000	7	0	4	297	0,74000	0,04469	1,00000	0,00021	0,59700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d17h6min4s	8min53s	87	10193	0	10193	89807	100	60	100	100	15	100	612	1000	2	1	4	400	1,00000	0,37500	0,85000	0,00000	0,61200	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d18h6min4s	8min58s	88	89807	18	89789	10193	175	1	67	190	0	100	612	1000	7	0	4	268	0,67000	0,00568	1,00000	0,00020	0,61200	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d19h6min4s	9min5s	89	10193	0	10193	89807	100	51	100	100	12	100	624	1000	2	1	4	400	1,00000	0,33775	0,88000	0,00000	0,62400	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d20h6min4s	9min10s	90	89807	15	89792	10193	178	1	72	190	0	100	624	1000	7	0	4	288	0,72000	0,00559	1,00000	0,00017	0,62400	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d21h6min4s	9min16s	91	10193	0	10193	89807	100	58	100	100	6	100	630	1000	2	1	4	400	1,00000	0,36709	0,94000	0,00000	0,63000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	3d22h6min4s	9min21s	92	89807	10	89797	10193	174	0	66	180	0	100	630	1000	7	0	4	267	0,66000	0,00000	1,00000	0,00011	0,63000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	3d23h6min4s	9min27s	93	10193	0	10193	89807	100	80	100	100	11	100	641	1000	2	1	4	400	1,00000	0,44444	0,89000	0,00000	0,64100	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d0h6min4s	9min33s	94	89807	14	89793	10193	181	2	68	192	0	100	641	1000	7	0	4	272	0,68000	0,01093	1,00000	0,00016	0,64100	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d1h6min4s	9min39s	95	10193	0	10193	89807	100	48	100	100	18	100	659	1000	2	1	4	400	1,00000	0,32432	0,82000	0,00000	0,65900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d2h6min4s	9min44s	96	89807	11	89796	10193	167	6	74	185	0	100	659	1000	7	0	4	297	0,74000	0,03468	1,00000	0,00012	0,65900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d3h6min4s	9min50s	97	10193	0	10193	89807	100	50	100	100	16	100	675	1000	2	1	4	400	1,00000	0,33333	0,84000	0,00000	0,67500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d4h6min4s	9min56s	98	89807	13	89794	10193	190	6	74	206	0	100	675	1000	7	0	4	299	0,74000	0,03061	1,00000	0,00014	0,67500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d5h6min4s	10min1s	99	10193	0	10193	89807	100	87	100	100	11	100	686	1000	2	1	4	400	1,00000	0,46524	0,89000	0,00000	0,68600	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d6h6min4s	10min7s	100	89807	11	89796	10193	158	8	71	169	0	100	686	1000	6	0	4	284	0,71000	0,04819	1,00000	0,00012	0,68600	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d7h6min4s	10min13s	101	10193	0	10193	89807	100	78	100	100	10	100	696	1000	2	1	4	400	1,00000	0,43820	0,90000	0,00000	0,69600	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d8h6min4s	10min18s	102	89807	14	89793	10193	174	1	73	184	0	100	696	1000	7	0	4	295	0,73000	0,00571	1,00000	0,00016	0,69600	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d9h6min4s	10min24s	103	10193	0	10193	89807	100	83	100	100	13	100	709	1000	2	1	4	400	1,00000	0,45355	0,87000	0,00000	0,70900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d10h6min4s	10min30s	104	89807	12	89795	10193	164	0	66	177	0	100	709	1000	7	0	4	265	0,66000	0,00000	1,00000	0,00013	0,70900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d11h6min4s	10min36s	105	10193	0	10193	89807	100	67	100	100	20	100	729	1000	2	1	4	400	1,00000	0,40120	0,80000	0,00000	0,72900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d12h6min4s	10min41s	106	89807	14	89793	10193	165	0	64	185	0	100	729	1000	7	0	4	258	0,64000	0,00000	1,00000	0,00016	0,72900	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d13h6min4s	10min47s	107	10193	0	10193	89807	100	50	100	100	16	100	745	1000	2	1	4	400	1,00000	0,33333	0,84000	0,00000	0,74500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d14h6min4s	10min53s	108	89807	16	89791	10193	178	9	74	194	0	100	745	1000	7	0	4	299	0,74000	0,04813	1,00000	0,00018	0,74500	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d15h6min4s	10min59s	109	10193	0	10193	89807	100	78	100	100	15	100	760	1000	2	1	4	400	1,00000	0,43820	0,85000	0,00000	0,76000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d16h6min4s	11min4s	110	89807	24	89783	10193	198	2	76	213	0	100	760	1000	7	0	4	307	0,76000	0,01000	1,00000	0,00027	0,76000	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d17h6min4s	11min10s	111	10193	0	10193	89807	100	68	100	100	8	100	768	1000	2	1	4	400	1,00000	0,40476	0,92000	0,00000	0,76800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d18h6min4s	11min16s	112	89807	26	89781	10193	175	0	75	183	0	100	768	1000	7	0	4	300	0,75000	0,00000	1,00000	0,00029	0,76800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d19h6min4s	11min22s	113	10193	0	10193	89807	100	96	100	100	20	100	788	1000	2	1	4	400	1,00000	0,48980	0,80000	0,00000	0,78800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d20h6min4s	11min27s	114	89807	9	89798	10193	169	4	72	189	0	100	788	1000	7	0	4	289	0,72000	0,02312	1,00000	0,00010	0,78800	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d21h6min4s	11min33s	115	10193	0	10193	89807	100	70	100	100	15	100	803	1000	2	1	4	400	1,00000	0,41176	0,85000	0,00000	0,80300	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	4d22h6min4s	11min38s	116	89807	16	89791	10193	175	4	77	190	0	100	803	1000	7	0	4	309	0,77000	0,02235	1,00000	0,00018	0,80300	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,10193	100%	0	1	4d23h6min4s	11min45s	117	10193	0	10193	89807	100	66	100	100	14	100	817	1000	2	1	4	400	1,00000	0,39759	0,86000	0,00000	0,81700	
12	Reactive	Informative	Tempestive	100000	500KiB	100%	0,89807	100%	0	1	5d0h6min4s	11min50s	118	89807	19	89788	10193	175	0	72	189	0	100	817	1000	7	0	4	289	0,72000	0,00000	1,00000	0,00021	0,81700	
